Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Australia,AUS,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,8,8,8,8,8,8,8,8,8,8,8,8,8,8,..
Australia,AUS,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,229131,211880.3125,212315.7031,200064.5,218659.5469,217720.0781,216678.0469,201837.5,198323.2031,203270.7188,220959.375,229645.4375,225436.6875,..,..
Australia,AUS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,..,..,3.954496043,..,..,..,..,4.569557428,..,..,..,4.941054322,..
Australia,AUS,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,..,..,..,..,5.588615321,..,..,..,..,5.857024958,..,..,..,5.944592213,..
Australia,AUS,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,..,..,..,..,90.45689008,..,..,..,..,89.57341931,..,..,..,89.11435367,..
Australia,AUS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,0.021647281,0.020320396,0.018397826,0.024060723,0.029257361,0.030586847,0.039907753,0.038039272,0.042207528,0.04694802,0.054648483,..,..,..,..
Australia,AUS,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,215700000,220800000,216600000,303200000,380700000,433300000,598400000,584400000,674700000,762718000,907555000,..,..,..,..
Australia,AUS,Cereal production (metric tons),AG.PRD.CREL.MT,40504980,17771911,26866214,34140448,33464874,39973082,43362426,35589236,38419626,37194952,35229204,50048408,33860883,..,..
Australia,AUS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2111.7,981.3,1332.7,1651.4,1661.5,2097.5,2231.6,1936.1,2138,2027.4,2075.2,2674.3,2035.5,..,..
Australia,AUS,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-2964000000,1858000000,5277000000,-5545000000,-2656000000,5359000000,6437000000,150000000,-3694000000,1293000000,1026000000,1815000000,3458000000,-739000000,-7531000000
Australia,AUS,Changes in inventories (current LCU),NE.GDI.STKB.CN,-2717000000,1216000000,4679000000,-2951000000,-3172000000,6393000000,4692000000,569000000,-2217000000,1076000000,1138000000,1822000000,3367000000,-739000000,-5169000000
Australia,AUS,Changes in inventories (current US$),NE.GDI.STKB.CD,-2034291704,954698908.7,4188898836,-2172728611,-2793975161,6302868974,4838110951,583769364.9,-2035251997,895249188.8,828359295.4,1374160947,2609875203,-528536690,-3464941681
Australia,AUS,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,2151687683,2809284035,3012858777,2832316675,3423557729,4110573493,4165820497,3913990517,3973566695,3526073729,3318284382,3423494903,3623927494,3408650426,3422638070
Australia,AUS,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,641546473.1,713645961,746149101.7,789823546.5,978059795.2,948333508.2,859824156.7,813652776.3,851550055.5,783100619.9,820885409.2,922957692.5,969116937.6,925691291.9,846361009.2
Australia,AUS,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,7.307800466,6.83821076,7.029875341,7.977868655,8.697292997,8.873670122,8.490815836,8.475812749,8.985884638,9.183817027,9.135070156,8.15862718,8.388812384,..,..
Australia,AUS,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Children (0-14) living with HIV,SH.HIV.0014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Children in employment, self-employed (% of children in employment, ages 7-14)",SL.SLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Children in employment, self-employed, female (% of female children in employment, ages 7-14)",SL.SLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Children in employment, self-employed, male (% of male children in employment, ages 7-14)",SL.SLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Children in employment, study and work (% of children in employment, ages 7-14)",SL.TLF.0714.SW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",SL.TLF.0714.SW.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",SL.FAM.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)",SL.FAM.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)",SL.FAM.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Children in employment, wage workers (% of children in employment, ages 7-14)",SL.WAG.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Children in employment, wage workers, female (% of female children in employment, ages 7-14)",SL.WAG.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",SL.WAG.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Children in employment, work only (% of children in employment, ages 7-14)",SL.TLF.0714.WK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Children in employment, work only, female (% of female children in employment, ages 7-14)",SL.TLF.0714.WK.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Children in employment, work only, male (% of male children in employment, ages 7-14)",SL.TLF.0714.WK.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Children out of school (% of primary school age),SE.PRM.UNER.ZS,1.151759982,0.99022001,0.900039971,0.687759995,0.506649971,2.322340012,2.013489962,0.060380001,0.084729999,0.088320002,0.044130001,0.31825,0.428380013,0.684650004,..
Australia,AUS,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..,..,..,..,..,1.899839997,1.643679976,..,..,..,..,0.294690013,0.46845001,0.694360018,..
Australia,AUS,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..,..,..,..,..,2.722909927,2.364109993,..,..,..,..,0.34059,0.390359998,0.67543,..
Australia,AUS,"Children out of school, primary",SE.PRM.UNER,21617,18579,16931,13008,9666,44871,39575,1212,1742,1861,955,7031,9614,15542,..
Australia,AUS,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,..,..,..,17865,15723,..,..,..,..,3169,5119,7676,..
Australia,AUS,"Children out of school, primary, male",SE.PRM.UNER.MA,..,..,..,..,..,27006,23852,..,..,..,..,3862,4495,7866,..
Australia,AUS,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),SH.MLR.TRET.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,-1.745109104,1.391357665,-0.224882296,1.010252796,1.118046567,-0.612603252,0.325033889,-0.084789302,0.617737328,0.719864858,1.482222386,0.030582552,1.42225946,1.888529997,2.294948616
Australia,AUS,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,-2.797409169,-1.498239536,-1.570987375,-0.543528622,0.495922598,-0.111109285,0.201692522,0.113039271,0.735110109,1.492159393,3.101035627,2.956201005,4.395817924,6.191406796,8.856497377
Australia,AUS,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,20.14165836,48.09639666,29.25231891,1.014747576,7.366714265,11.3156033,7.180483658,9.180271637,14.35473052,12.24061389,8.305748714,3.793835746,6.288890383,52.15445991,32.84206893
Australia,AUS,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,18.23437126,21.22325828,12.52113099,9.506636775,7.363070885,7.636285587,6.049021052,6.482085061,8.462024632,9.24382411,8.190866703,5.46684877,5.206294473,3.492966056,6.933091154
Australia,AUS,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.355673118,0.35192152,0.342260133,0.341330885,0.32798192,0.318792988,0.306773118,0.294004455,0.279641819,0.278147276,0.276400287,0.272464314,0.264262329,..,..
Australia,AUS,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.423762471,0.419292674,0.40778173,0.406674589,0.390770125,0.379822082,0.365501152,0.350288082,0.333175891,0.331395236,0.329313807,0.324624339,0.314852183,..,..
Australia,AUS,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.528471257,0.506304822,0.488077394,0.451788675,0.447349746,0.411484877,0.396229947,0.357253036,0.336087925,0.341045959,0.33527862,0.324624339,0.30795307,..,..
Australia,AUS,CO2 emissions (kt),EN.ATM.CO2E.KT,375060,385370,388500,394950,387350,385770,385770,379270,369880,375970,383960,387200,386620,..,..
Australia,AUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,18.12067891,18.50285198,18.28304124,18.20742496,17.58144496,17.26811037,16.96925656,16.398646,15.7558761,15.7864494,15.87207954,15.7386474,15.47551649,..,..
Australia,AUS,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,62.51490659,62.68421732,62.05923836,63.31750922,62.92293474,61.55136809,60.90314914,59.37826269,58.35785756,..,..,..,..,..,..
Australia,AUS,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,14.11813576,15.75010613,16.85687336,17.00774934,16.81603743,17.76323431,16.96095627,18.27553827,19.62977182,19.63171955,20.60705777,..,..,..,..
Australia,AUS,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,52951.48,60696.184,65488.953,67172.106,65136.921,68525.229,65430.281,69313.634,72606.6,73809.376,79122.859,..,..,..,..
Australia,AUS,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,26.1693921,25.69954485,27.56149292,27.20887074,29.63894049,30.95519481,31.75842341,32.53958526,32.49619498,31.16711041,30.96932206,..,..,..,..
Australia,AUS,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,98150.922,99038.336,107076.4,107461.435,114806.436,119415.855,122514.47,123412.885,120196.926,117178.985,118909.809,..,..,..,..
Australia,AUS,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,11.29985425,11.16789263,11.48352353,10.54239685,9.765364276,10.22715539,10.62285257,11.39590729,11.48804109,..,..,..,..,..,..
Australia,AUS,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,1.597985955,1.530520067,1.536094371,1.510024746,1.573650973,1.587506453,1.617194968,1.657444143,1.690834181,..,..,..,..,..,..
Australia,AUS,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,3.060818868,3.050716221,3.056802154,3.169031867,3.252554295,3.34021683,3.373892376,3.466276885,3.721440419,..,..,..,..,..,..
Australia,AUS,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,55.83018744,53.81603446,53.60804762,54.47994911,53.25788537,51.60339814,50.66328797,46.09782635,44.18978885,45.00333723,44.95217106,..,..,..,..
Australia,AUS,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,209396.701,207390.852,208267.265,215168.559,206294.419,199070.429,195443.766,174835.226,163449.191,169199.047,172598.356,..,..,..,..
Australia,AUS,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,21.52643434,21.56665376,21.86434158,21.46103732,22.48549571,23.29375323,23.48032757,24.09949885,24.74450211,..,..,..,..,..,..
Australia,AUS,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.173863195,3.152992091,3.065224764,3.105716612,3.034885696,3.00564186,3.043656097,2.99880621,2.953480086,2.878734123,..,..,..,..,..
Australia,AUS,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,1.063513707,0.849000165,2.965239463,1.505073329,2.022258471,2.362836144,1.196547658,0.811491124,0.753799867,0.468459288,0.595087742,0.780970349,0.7930724,0.658377181,..
Australia,AUS,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,2.765651434,2.814856406,2.765429563,2.854496122,3.246404581,3.087020466,3.146192924,3.380803171,3.305011861,3.330110108,..,..,..,..,..
Australia,AUS,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,31.24,31.67,31.57,31.22,30.75,30.41,30.94,30.14,29.16,28.75,27.74,29.63,28.22,26.43,25.43
Australia,AUS,"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",DT.NFL.PCBO.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,32554328973,39847364244,43056334510,39680009493,45663841243,51305289982,52655996691,52166823283,55610991576,54112153637,57211384671,64296388330,68589438632,70155304338,47725003051
Australia,AUS,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,32700135193,41476398245,49014155991,42257086697,50803769079,61455957920,65741784358,66761299488,66749264534,62769665861,61499878529,67392204901,72127923324,70791756275,37098830755
Australia,AUS,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,22.7858306,23.3568859,24.39283243,23.27055159,23.40542525,23.46962353,24.64673616,25.0491407,23.56848534,21.7211941,21.34964965,21.02546047,4.915392942,4.860826619,10.15855977
Australia,AUS,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,24.04526923,25.79201696,27.24365478,29.30861955,27.7851053,28.00582884,29.18857708,30.56088927,29.1061434,28.20778578,26.70066388,26.50271182,9.5567674,9.577640462,16.64565992
Australia,AUS,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.049,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Compensation of employees (% of expense),GC.XPN.COMP.ZS,10.29700106,10.48513714,10.47484281,9.83882514,10.28654768,10.52072119,10.53222375,11.48029268,10.58085901,10.43099184,10.64212637,10.64210659,10.34507739,10.52758584,..
Australia,AUS,Compensation of employees (current LCU),GC.XPN.COMP.CN,25628000000,27915000000,30054000000,32848000000,35830000000,38798000000,41284000000,45674000000,44434000000,45343000000,47610000000,49819000000,49981000000,53661000000,..
Australia,AUS,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,..,..,..,100,100,..,..,..,100,..,..,..
Australia,AUS,"Completeness of birth registration, female (%)",SP.REG.BRTH.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,100,..,..,..
Australia,AUS,"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,100,..,..,..
Australia,AUS,"Completeness of birth registration, rural (%)",SP.REG.BRTH.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,..,99.1,..,..,100,..,..,..,..,..,100,..,..,..,..
Australia,AUS,"Compulsory education, duration (years)",SE.COM.DURS,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Australia,AUS,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,21.47251932,22.136988,23.20319465,22.01971176,22.10390324,22.11327974,23.30095318,23.74186756,22.59511875,20.87956491,20.48568939,20.29467195,20.15057876,21.06350726,32.24393666
Australia,AUS,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,22.72486251,24.57788421,26.23774046,28.25386993,26.6680352,26.90557116,28.08859266,29.47207134,28.32490989,27.62501315,26.09668369,25.91954407,26.02777879,26.82288485,51.33594752
Australia,AUS,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Consumer price index (2010 = 100),FP.CPI.TOTL,89.41207076,91.49323621,95.47346514,97.16441207,100,103.3038502,105.1248699,107.7003122,110.3798127,112.0447451,113.4755463,115.6867846,117.8980229,119.7970864,120.8116545
Australia,AUS,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
